>> format long
>> sol = rungkutta_metheorology(0, 1, 0, 0, 0, 365)

RESULTS

sol =

            time             y1 = Ta            y2 = Tm             y3 = Td
   0.627397260273973   0.067748342767565   0.049814180136479   0.000319701855817
   0.630136986301370   0.067933120082622   0.050008057499401   0.000322419120326
   0.632876712328767   0.068117690738007   0.050201718049572   0.000325146853132
   0.635616438356164   0.068302054971602   0.050395162036562   0.000327885041790
   0.638356164383562   0.068486213021016   0.050588389709652   0.000330633673866
   0.641095890410959   0.068670165123584   0.050781401317836   0.000333392736944
   0.643835616438356   0.068853911516366   0.050974197109820   0.000336162218620
   0.646575342465753   0.069037452436150   0.051166777334026   0.000338942106504
   0.649315068493151   0.069220788119453   0.051359142238589   0.000341732388221
   0.652054794520548   0.069403918802517   0.051551292071356   0.000344533051410
   0.654794520547945   0.069586844721312   0.051743227079891   0.000347344083726
   0.657534246575342   0.069769566111539   0.051934947511472   0.000350165472836
   0.660273972602740   0.069952083208623   0.052126453613093   0.000352997206421
   0.663013698630137   0.070134396247723   0.052317745631461   0.000355839272179
   0.665753424657534   0.070316505463722   0.052508823813002   0.000358691657819
   0.668493150684931   0.070498411091236   0.052699688403856   0.000361554351065
   0.671232876712329   0.070680113364610   0.052890339649881   0.000364427339657
   0.673972602739726   0.070861612517918   0.053080777796649   0.000367310611348
   0.676712328767123   0.071042908784965   0.053271003089453   0.000370204153904
   0.679452054794521   0.071224002399287   0.053461015773300   0.000373107955106
   0.682191780821918   0.071404893594150   0.053650816092917   0.000376022002749
   0.684931506849315   0.071585582602552   0.053840404292748   0.000378946284644
   0.687671232876712   0.071766069657224   0.054029780616956   0.000381880788612
   0.690410958904110   0.071946354990627   0.054218945309423   0.000384825502491
   0.693150684931507   0.072126438834953   0.054407898613748   0.000387780414132
   0.695890410958904   0.072306321422130   0.054596640773253   0.000390745511402
   0.698630136986301   0.072486002983817   0.054785172030976   0.000393720782178
   0.701369863013699   0.072665483751405   0.054973492629677   0.000396706214354
   0.704109589041096   0.072844763956021   0.055161602811836   0.000399701795839
   0.706849315068493   0.073023843828524   0.055349502819655   0.000402707514551
   0.709589041095890   0.073202723599507   0.055537192895055   0.000405723358428
   0.712328767123288   0.073381403499299   0.055724673279678   0.000408749315417
   0.715068493150685   0.073559883757962   0.055911944214890   0.000411785373483
   0.717808219178082   0.073738164605293   0.056099005941778   0.000414831520600
   0.720547945205479   0.073916246270826   0.056285858701150   0.000417887744761
   0.723287671232877   0.074094128983828   0.056472502733538   0.000420954033969
   0.726027397260274   0.074271812973305   0.056658938279196   0.000424030376243
   0.728767123287671   0.074449298467997   0.056845165578103   0.000427116759615
   0.731506849315068   0.074626585696380   0.057031184869959   0.000430213172131
   0.734246575342466   0.074803674886669   0.057216996394190   0.000433319601851
   0.736986301369863   0.074980566266815   0.057402600389946   0.000436436036848
   0.739726027397260   0.075157260064507   0.057587997096099   0.000439562465209
   0.742465753424657   0.075333756507169   0.057773186751250   0.000442698875035
   0.745205479452055   0.075510055821967   0.057958169593722   0.000445845254441
   0.747945205479452   0.075686158235804   0.058142945861564   0.000449001591555
   0.750684931506849   0.075862063975319   0.058327515792551   0.000452167874520
   0.753424657534247   0.076037773266894   0.058511879624186   0.000455344091491
   0.756164383561644   0.076213286336647   0.058696037593695   0.000458530230637
   0.758904109589041   0.076388603410437   0.058879989938033   0.000461726280142
   0.761643835616438   0.076563724713864   0.059063736893881   0.000464932228202
   0.764383561643836   0.076738650472265   0.059247278697649   0.000468148063027
   0.767123287671233   0.076913380910720   0.059430615585473   0.000471373772842
   0.769863013698630   0.077087916254050   0.059613747793218   0.000474609345883
   0.772602739726027   0.077262256726814   0.059796675556476   0.000477854770401
   0.775342465753425   0.077436402553315   0.059979399110568   0.000481110034662
   0.778082191780822   0.077610353957597   0.060161918690546   0.000484375126943
   0.780821917808219   0.077784111163447   0.060344234531189   0.000487650035535
   0.783561643835616   0.077957674394391   0.060526346867005   0.000490934748745
   0.786301369863014   0.078131043873701   0.060708255932235   0.000494229254890
   0.789041095890411   0.078304219824389   0.060889961960846   0.000497533542302
   0.791780821917808   0.078477202469213   0.061071465186540   0.000500847599327
   0.794520547945206   0.078649992030673   0.061252765842747   0.000504171414324
   0.797260273972603   0.078822588731011   0.061433864162627   0.000507504975665
   0.800000000000000   0.078994992792215   0.061614760379074   0.000510848271735
   0.802739726027397   0.079167204436018   0.061795454724714   0.000514201290935
   0.805479452054795   0.079339223883896   0.061975947431902   0.000517564021676
   0.808219178082192   0.079511051357070   0.062156238732728   0.000520936452384
   0.810958904109589   0.079682687076506   0.062336328859013   0.000524318571499
   0.813698630136986   0.079854131262917   0.062516218042313   0.000527710367473
   0.816438356164384   0.080025384136760   0.062695906513915   0.000531111828772
